"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"Union nationale des combattants","",3000,"Visite de terrains de Mémoire et de combat",167,"LAMOUR Jean-François",75,"Député","","Jean-François","Lamour","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230329.asp","http://www.nosdeputes.fr/jean-francois-lamour","http://www.nosdeputes.fr/jean-francois-lamour/xml"
"Union nationale des Combattants - Section de l'arrondissement de Saint-Lô","",1500,"Fonctionnement",169,"GOSSELIN Philippe",50,"Député","","Philippe","Gosselin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266797.asp","http://www.nosdeputes.fr/philippe-gosselin","http://www.nosdeputes.fr/philippe-gosselin/xml"
"Union nationale des combattants - Section La Trinité","",1000,"Fonctionnement",169,"SALLES Rudy",6,"Député","","Rudy","Salles","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2667.asp","http://www.nosdeputes.fr/rudy-salles","http://www.nosdeputes.fr/rudy-salles/xml"
"Union Nationale des Combattants de Cinqueux","",2000,"Fonctionnement",167,"MANCEL Jean-François",60,"Député","","Jean-François","Mancel","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp","http://www.nosdeputes.fr/jean-francois-mancel","http://www.nosdeputes.fr/jean-francois-mancel/xml"
"Union Nationale des Combattants du canton de St Vivien","",1000,"Acquisition d'un nouveau drapeau pour les manifestations patriotiques",169,"Groupe SRC",75,"Assemblée nationale","","","","","","","",""
"Union Nationale des Combattants- Section de Triel","",1500,"Dépenses de fonctionnement",167,"RICHARD Arnaud",78,"Député","","Arnaud","Richard","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345897.asp","http://www.nosdeputes.fr/arnaud-richard","http://www.nosdeputes.fr/arnaud-richard/xml"
"Union Nationale des Combattants, section de Cysoing","",1000,"Fonctionnement",169,"LAZARO Thierry",59,"Député","","Thierry","Lazaro","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1857.asp","http://www.nosdeputes.fr/thierry-lazaro","http://www.nosdeputes.fr/thierry-lazaro/xml"
"Union nationale des Retraités et Personnes âgées (UNRPA Oise)","",1000,"Fonctionnement",157,"MANCEL Jean-François",60,"Député","","Jean-François","Mancel","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp","http://www.nosdeputes.fr/jean-francois-mancel","http://www.nosdeputes.fr/jean-francois-mancel/xml"
"Union nationale des Retraités et Personnes âgées de Hermès","",2000,"Fonctionnement",157,"MANCEL Jean-François",60,"Député","","Jean-François","Mancel","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp","http://www.nosdeputes.fr/jean-francois-mancel","http://www.nosdeputes.fr/jean-francois-mancel/xml"
"Union Nationale des Zouaves","",1000,"Fonctionnement",169,"DEGAUCHY Lucien",60,"Député","","Lucien","Degauchy","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1031.asp","http://www.nosdeputes.fr/lucien-degauchy","http://www.nosdeputes.fr/lucien-degauchy/xml"
"Union Olympique Albertvilloise Football","",10000,"NC",219,"GAYMARD Hervé",73,"Député","","Hervé","Gaymard","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1445.asp","http://www.nosdeputes.fr/herve-gaymard","http://www.nosdeputes.fr/herve-gaymard/xml"
"Union Olympique Demi-lunoise","",5000,"NC",219,"TERROT Michel",69,"Député","","Michel","Terrot","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2801.asp","http://www.nosdeputes.fr/michel-terrot","http://www.nosdeputes.fr/michel-terrot/xml"
"Union Paroissiale Chantelouvaise","",1000,"Dépenses de fonctionnement",232,"RICHARD Arnaud",78,"Député","","Arnaud","Richard","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345897.asp","http://www.nosdeputes.fr/arnaud-richard","http://www.nosdeputes.fr/arnaud-richard/xml"
"Union pour le patrimoine du lycée Carnot UPALYCA","",1000,"Fonctionnement",224,"DEBRE Bernard",75,"Député","","Bernard","Debré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1020.asp","http://www.nosdeputes.fr/bernard-debre","http://www.nosdeputes.fr/bernard-debre/xml"
"Union régionale des Foyers Ruraux du Poitou- Charentes","",5000,"Actions en faveur de l'éducation populaire",163,"DRAPEAU Jean-Luc",79,"Député","","Jean-Luc","Drapeau","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/345994.asp","http://www.nosdeputes.fr/jean-luc-drapeau","http://www.nosdeputes.fr/jean-luc-drapeau/xml"
"Union Saint Trophime","",4000,"Fonctionnement",157,"ROHFRITSCH Sophie",67,"Député","","Sophie","Rohfritsch","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608380.asp","http://www.nosdeputes.fr/sophie-rohfritsch","http://www.nosdeputes.fr/sophie-rohfritsch/xml"
"Union Sportive Apt XIII","",2500,"NC",219,"AUBERT Julien",84,"Député","","Julien","Aubert","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609726.asp","http://www.nosdeputes.fr/julien-aubert","http://www.nosdeputes.fr/julien-aubert/xml"
"Union Sportive Bollezeeloise Football","",1000,"NC",219,"DECOOL Jean-Pierre",59,"Député","","Jean-Pierre","Decool","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267762.asp","http://www.nosdeputes.fr/jean-pierre-decool","http://www.nosdeputes.fr/jean-pierre-decool/xml"
"Union sportive Castillonaise Rugby","",4000,"NC",219,"BOUDIE Florent",33,"Député","","Florent","Boudié","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606507.asp","http://www.nosdeputes.fr/florent-boudie","http://www.nosdeputes.fr/florent-boudie/xml"
"UNION SPORTIVE DE BAZEILLES","",1000,"NC",219,"WARSMANN Jean-Luc",8,"Député","","Jean-Luc","Warsmann","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2952.asp","http://www.nosdeputes.fr/jean-luc-warsmann","http://www.nosdeputes.fr/jean-luc-warsmann/xml"
"UNION SPORTIVE DE BAGATELLE","",1000,"NC",219,"MOUDENC Jean-Luc",31,"Député","","Jean-Luc","Moudenc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606299.asp","http://www.nosdeputes.fr/jean-luc-moudenc","http://www.nosdeputes.fr/jean-luc-moudenc/xml"
"Union sportive de Bolbec","",2000,"NC",219,"GRELIER Estelle",76,"Député","","Estelle","Grelier","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609218.asp","http://www.nosdeputes.fr/estelle-grelier","http://www.nosdeputes.fr/estelle-grelier/xml"
"Union sportive de Breuil le Sec","",1000,"NC",219,"COURTIAL Edouard",60,"Député","","Édouard","Courtial","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267743.asp","http://www.nosdeputes.fr/edouard-courtial","http://www.nosdeputes.fr/edouard-courtial/xml"
"Union Sportive de Brioude","",1000,"NC",219,"VIGIER Jean-Pierre",43,"Député","","Jean-Pierre","Vigier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607090.asp","http://www.nosdeputes.fr/jean-pierre-vigier","http://www.nosdeputes.fr/jean-pierre-vigier/xml"
"Union Sportive de Créteil-Handball","",50000,"NC",219,"CATHALA Laurent",94,"Député","","Laurent","Cathala","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/765.asp","http://www.nosdeputes.fr/laurent-cathala","http://www.nosdeputes.fr/laurent-cathala/xml"
"Union sportive de Dachstein","",1000,"NC",163,"FURST Laurent",67,"Député","","Laurent","Furst","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266774.asp","http://www.nosdeputes.fr/laurent-furst","http://www.nosdeputes.fr/laurent-furst/xml"
"Union Sportive de Florinoise","",1000,"NC",219,"VIGIER Jean-Pierre",43,"Député","","Jean-Pierre","Vigier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607090.asp","http://www.nosdeputes.fr/jean-pierre-vigier","http://www.nosdeputes.fr/jean-pierre-vigier/xml"
"Union sportive de Jassans","",1000,"NC",219,"DE LA VERPILLIERE Charles",1,"Député","","Charles de","La Verpillière","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1012.asp","http://www.nosdeputes.fr/charles-de-la-verpilliere","http://www.nosdeputes.fr/charles-de-la-verpilliere/xml"
"Union Sportive de Loire sur Rhône","",2000,"NC",219,"FENECH Georges",69,"Député","","Georges","Fenech","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp","http://www.nosdeputes.fr/georges-fenech","http://www.nosdeputes.fr/georges-fenech/xml"
"Union Sportive de Pont-Evêque","",3000,"NC",219,"BINET Erwann",38,"Député","","Erwann","Binet","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606899.asp","http://www.nosdeputes.fr/erwann-binet","http://www.nosdeputes.fr/erwann-binet/xml"
"UNION SPORTIVE DE SAINT MENGES","",1000,"NC",219,"WARSMANN Jean-Luc",8,"Député","","Jean-Luc","Warsmann","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2952.asp","http://www.nosdeputes.fr/jean-luc-warsmann","http://www.nosdeputes.fr/jean-luc-warsmann/xml"
"Union sportive de Vaux-en-Bugey","",1000,"NC",219,"DE LA VERPILLIERE Charles",1,"Député","","Charles de","La Verpillière","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1012.asp","http://www.nosdeputes.fr/charles-de-la-verpilliere","http://www.nosdeputes.fr/charles-de-la-verpilliere/xml"
"Union Sportive de Wattrelos","",10000,"NC",219,"BAERT Dominique",59,"Député","","Dominique","Baert","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/339.asp","http://www.nosdeputes.fr/dominique-baert","http://www.nosdeputes.fr/dominique-baert/xml"
"Union Sportive des Cheminots de la Grande Bastide","",4000,"NC",219,"BOYER Valérie",13,"Député","","Valérie","Boyer","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330684.asp","http://www.nosdeputes.fr/valerie-boyer","http://www.nosdeputes.fr/valerie-boyer/xml"
"Union Sportive du Plan de Grasse","",1000,"NC",219,"TABAROT Michèle",6,"Député","","Michèle","Tabarot","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267794.asp","http://www.nosdeputes.fr/michele-tabarot","http://www.nosdeputes.fr/michele-tabarot/xml"
"Union Sportive Grassoise de Basket","",1000,"NC",219,"TABAROT Michèle",6,"Député","","Michèle","Tabarot","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267794.asp","http://www.nosdeputes.fr/michele-tabarot","http://www.nosdeputes.fr/michele-tabarot/xml"
"Union Sportive Marseille Endoume Catalans","",5000,"NC",219,"TIAN Dominique",13,"Député","","Dominique","Tian","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2815.asp","http://www.nosdeputes.fr/dominique-tian","http://www.nosdeputes.fr/dominique-tian/xml"
"Union Sportive Millery-Vourles","",2000,"NC",219,"FENECH Georges",69,"Député","","Georges","Fenech","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp","http://www.nosdeputes.fr/georges-fenech","http://www.nosdeputes.fr/georges-fenech/xml"
"Union Sportive Monflanquinoise","",10000,"NC",219,"GOUGET Jean-Claude",47,"Député","","Jean-Claude","Gouget","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342997.asp","http://www.nosdeputes.fr/jean-claude-gouget","http://www.nosdeputes.fr/jean-claude-gouget/xml"
"Union Sportive Montagnarde","",10000,"NC",219,"NOGUES Philippe",56,"Député","","Philippe","Noguès","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607632.asp","http://www.nosdeputes.fr/philippe-nogues","http://www.nosdeputes.fr/philippe-nogues/xml"
"Union Sportive Montreuilloise de Football","",3000,"NC",219,"FASQUELLE Daniel",62,"Député","","Daniel","Fasquelle","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334149.asp","http://www.nosdeputes.fr/daniel-fasquelle","http://www.nosdeputes.fr/daniel-fasquelle/xml"
"Union sportive Montsoult-Baillet-Maffliers","",1000,"NC",219,"PONIATOWSKI Axel",95,"Député","","Axel","Poniatowski","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267886.asp","http://www.nosdeputes.fr/axel-poniatowski","http://www.nosdeputes.fr/axel-poniatowski/xml"
"Union Sportive Nantua-Port Rugby","",1000,"NC",219,"ABAD Damien",1,"Député","","Damien","Abad","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605036.asp","http://www.nosdeputes.fr/damien-abad","http://www.nosdeputes.fr/damien-abad/xml"
"Union Sportive Oyonnax Sport Adapté","",1000,"NC",219,"ABAD Damien",1,"Député","","Damien","Abad","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605036.asp","http://www.nosdeputes.fr/damien-abad","http://www.nosdeputes.fr/damien-abad/xml"
"Union Sportive Oyonnaxienne Rugby","",3000,"NC",219,"ABAD Damien",1,"Député","","Damien","Abad","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605036.asp","http://www.nosdeputes.fr/damien-abad","http://www.nosdeputes.fr/damien-abad/xml"
"Union Sportive Pégomas - Section Jazz","",1000,"NC",219,"TABAROT Michèle",6,"Député","","Michèle","Tabarot","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267794.asp","http://www.nosdeputes.fr/michele-tabarot","http://www.nosdeputes.fr/michele-tabarot/xml"
"Union Sportive Pégomas - Section Ski et montagne","",1000,"NC",219,"TABAROT Michèle",6,"Député","","Michèle","Tabarot","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267794.asp","http://www.nosdeputes.fr/michele-tabarot","http://www.nosdeputes.fr/michele-tabarot/xml"
"Union Sportive Pelican","",6000,"NC",219,"MAGGI Jean-Pierre",13,"Député","","Jean-Pierre","Maggi","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642684.asp","http://www.nosdeputes.fr/jean-pierre-maggi","http://www.nosdeputes.fr/jean-pierre-maggi/xml"
"Union Sportive Saige Amis De Pessac - Ussap","",27400,"NC",219,"ROUSSET Alain",33,"Député","","Alain","Rousset","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331990.asp","http://www.nosdeputes.fr/alain-rousset","http://www.nosdeputes.fr/alain-rousset/xml"
"Union Sportive Saint Germanaise","",1000,"NC",219,"MOREL-A-L'HUISSIER Pierre",48,"Député","","Pierre","Morel-A-L'Huissier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266788.asp","http://www.nosdeputes.fr/pierre-morel-a-l-huissier","http://www.nosdeputes.fr/pierre-morel-a-l-huissier/xml"
"Union Sportive Sillé le Guillaume","",5350,"NC",219,"Groupe SRC",75,"Assemblée nationale","","","","","","","",""
"Union sportive St Egreve Volley-Ball","",1000,"NC",219,"BATTISTEL Marie-Noëlle",38,"Député","","Marie-Noëlle","Battistel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342415.asp","http://www.nosdeputes.fr/marie-noelle-battistel","http://www.nosdeputes.fr/marie-noelle-battistel/xml"
"Union sportive sud forezienne","",1000,"NC",219,"CINIERI Dino",42,"Député","","Dino","Cinieri","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267429.asp","http://www.nosdeputes.fr/dino-cinieri","http://www.nosdeputes.fr/dino-cinieri/xml"
"Union sportive Toucycoise","",2000,"NC",219,"LARRIVE Guillaume",89,"Député","","Guillaume","Larrivé","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267785.asp","http://www.nosdeputes.fr/guillaume-larrive","http://www.nosdeputes.fr/guillaume-larrive/xml"
"Union Sportive Toulouse Jules Julien XIII","",2000,"NC",219,"MOUDENC Jean-Luc",31,"Député","","Jean-Luc","Moudenc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606299.asp","http://www.nosdeputes.fr/jean-luc-moudenc","http://www.nosdeputes.fr/jean-luc-moudenc/xml"
"Union Sportive Tourcoing","",1000,"NC",219,"DARMANIN Gérald",59,"Député","","Gérald","Darmanin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607846.asp","http://www.nosdeputes.fr/gerald-darmanin","http://www.nosdeputes.fr/gerald-darmanin/xml"
"Union sportive Wattignies - La Madeleine - Handball Club","",1000,"NC",219,"DAUBRESSE Marc-Philippe",59,"Député","","Marc-Philippe","Daubresse","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1001.asp","http://www.nosdeputes.fr/marc-philippe-daubresse","http://www.nosdeputes.fr/marc-philippe-daubresse/xml"
"Univers Scène Théatre","",1000,"Fonctionnement",224,"REYNES Bernard",13,"Député","","Bernard","Reynès","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330788.asp","http://www.nosdeputes.fr/bernard-reynes","http://www.nosdeputes.fr/bernard-reynes/xml"
"Université du Temps Libre","",4000,"Fonctionnement",231,"SCHNEIDER André",67,"Député","","André","Schneider","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2707.asp","http://www.nosdeputes.fr/andre-schneider","http://www.nosdeputes.fr/andre-schneider/xml"
"Université du Temps Libre de Gap","",10000,"Fonctionnement",124,"BERGER Karine",5,"Député","","Karine","Berger","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605143.asp","http://www.nosdeputes.fr/karine-berger","http://www.nosdeputes.fr/karine-berger/xml"
"Université Populaire de Rouen","",2000,"Fonctionnement",224,"LEAUTEY Pierre",76,"Député","","Pierre","Léautey","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642984.asp","http://www.nosdeputes.fr/pierre-leautey","http://www.nosdeputes.fr/pierre-leautey/xml"
"Université Populaire des Landes","",5000,"Aide au fonctionnement et à l'activité",163,"DELAUNAY Florence",40,"Député","","Florence","Delaunay","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342539.asp","http://www.nosdeputes.fr/florence-delaunay","http://www.nosdeputes.fr/florence-delaunay/xml"
"Université Populaire du Pays d'Aix","",5000,"Fonctionnement",224,"CIOT Jean-David",13,"Député","","Jean-David","Ciot","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605557.asp","http://www.nosdeputes.fr/jean-david-ciot","http://www.nosdeputes.fr/jean-david-ciot/xml"
"UNP Section 131","",1000,"Fonctionnement",169,"KERT Christian",13,"Député","","Christian","Kert","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1761.asp","http://www.nosdeputes.fr/christian-kert","http://www.nosdeputes.fr/christian-kert/xml"
"UPAM (Union des Parcs d'Activité Méditerranéens)","",5000,"Campagne promotion artisanat et commerce sur le territoire",134,"AYLAGAS Pierre",66,"Député","","Pierre","Aylagas","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608348.asp","http://www.nosdeputes.fr/pierre-aylagas","http://www.nosdeputes.fr/pierre-aylagas/xml"
"Urban MultiBoxe","",2000,"NC",219,"CRESTA Jacques",66,"Député","","Jacques","Cresta","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608310.asp","http://www.nosdeputes.fr/jacques-cresta","http://www.nosdeputes.fr/jacques-cresta/xml"
