"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"SACHE",37,1000,"La réhabilitation de la grange de la Ferme Jahan en gîte d'étape",122,"NOVELLI Hervé",37,"Député",2012,"Hervé","Novelli","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2283.asp","http://2007-2012.nosdeputes.fr/herve-novelli","http://2007-2012.nosdeputes.fr/herve-novelli/xml"
"SACQUENVILLE",27,4164,"La construction d'un local technique",122,"NICOLAS Jean-Pierre",27,"Député",2011,"Jean-Pierre","Nicolas","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267144.asp","http://2007-2012.nosdeputes.fr/jean-pierre-nicolas","http://2007-2012.nosdeputes.fr/jean-pierre-nicolas/xml"
"SADIRAC",33,7000,"L'installation d'un bâtiment modulaire à l'école",122,"GARRAUD Jean-Paul",33,"Député",2011,"Jean-Paul","Garraud","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267424.asp","http://2007-2012.nosdeputes.fr/jean-paul-garraud","http://2007-2012.nosdeputes.fr/jean-paul-garraud/xml"
"SAFFAIS",54,1603,"La restauration de la fontaine Saint-Quentin",122,"LAMBLIN Jacques",54,"Député",2013,"Jacques","Lamblin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267551.asp","http://www.nosdeputes.fr/jacques-lamblin","http://www.nosdeputes.fr/jacques-lamblin/xml"
"SAGY",95,10000,"La réfection de la voirie aux hameaux du Petit- Mesnil et du village",122,"HOUILLON Philippe",95,"Député",2011,"Philippe","Houillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1661.asp","http://www.nosdeputes.fr/philippe-houillon","http://www.nosdeputes.fr/philippe-houillon/xml"
"SAGY",95,10000,"La réfection du café ""Les Petites Auges""",122,"HOUILLON Philippe",95,"Député",2013,"Philippe","Houillon","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1661.asp","http://www.nosdeputes.fr/philippe-houillon","http://www.nosdeputes.fr/philippe-houillon/xml"
"SAHURS",76,13958,"Le renforcement de la défense incendie à la résidence des Charmilles II, rue de Haut",122,"FABIUS Laurent",76,"Député",2012,"Laurent","Fabius","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1268.asp","http://www.nosdeputes.fr/laurent-fabius","http://www.nosdeputes.fr/laurent-fabius/xml"
"SAILLANT",63,3790,"L'aménagement de l'espace de l'ancienne maison Tixeron (2ème tranche)",122,"CHASSAIGNE André",63,"Député",2010,"André","Chassaigne","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267306.asp","http://www.nosdeputes.fr/andre-chassaigne","http://www.nosdeputes.fr/andre-chassaigne/xml"
"SAIL-LES-BAINS",42,9552,"La réhabilitation de logements situés au 1er étage du bâtiment scolaire",122,"NICOLIN Yves",42,"Député",2010,"Yves","Nicolin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2277.asp","http://www.nosdeputes.fr/yves-nicolin","http://www.nosdeputes.fr/yves-nicolin/xml"
"SAILLY",78,4500,"La réfection du fronton de l'école, l'aménagement des abords de l'église et la mise en sécurité de la salle polyvalente",122,"DUMOULIN Cécile",78,"Député",2011,"Cécile","Dumoulin","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/345898.asp","http://2007-2012.nosdeputes.fr/cecile-dumoulin","http://2007-2012.nosdeputes.fr/cecile-dumoulin/xml"
"SAILLY",78,17000,"L'enfouissement des réseaux, route des Bonnes Joies",122,"DUMOULIN Cécile",78,"Député",2010,"Cécile","Dumoulin","F","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/345898.asp","http://2007-2012.nosdeputes.fr/cecile-dumoulin","http://2007-2012.nosdeputes.fr/cecile-dumoulin/xml"
"SAILLY-LE-SEC",80,5000,"L'aménagement de trottoirs, rue de Sailly- Laurette",122,"DEMILLY Stéphane",80,"Député",2012,"Stéphane","Demilly","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267241.asp","http://www.nosdeputes.fr/stephane-demilly","http://www.nosdeputes.fr/stephane-demilly/xml"
"SAILLY-LEZ-LANNOY",59,4192,"L'acquisition de mobilier et de matériel informatique pour la salle bibliothèque de la nouvelle école élémentaire",122,"LAZARO Thierry",59,"Député",2011,"Thierry","Lazaro","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1857.asp","http://www.nosdeputes.fr/thierry-lazaro","http://www.nosdeputes.fr/thierry-lazaro/xml"
"SAILLY-SUR-LA-LYS",62,7499,"L'extension de la salle des sports",122,"DURIEZ Odette",62,"Député",2011,"Odette","Duriez","F","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/1224.asp","http://2007-2012.nosdeputes.fr/odette-duriez","http://2007-2012.nosdeputes.fr/odette-duriez/xml"
"SAINS-EN-AMIENOIS",80,1100,"La restauration des vitraux de l'église",122,"JARDÉ Olivier",80,"Député",2012,"Olivier","Jardé","H","NC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/1712.asp","http://2007-2012.nosdeputes.fr/olivier-jarde","http://2007-2012.nosdeputes.fr/olivier-jarde/xml"
"SAINS-RICHAUMONT",2,12000,"L'aménagement de la traverse du bourg (RD 26 - tranche ferme)",122,"BALLIGAND Jean-Pierre",2,"Député",2010,"Jean-Pierre","Balligand","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/350.asp","http://2007-2012.nosdeputes.fr/jean-pierre-balligand","http://2007-2012.nosdeputes.fr/jean-pierre-balligand/xml"
"SAINT-ADJUTORY",16,2000,"La pose de gouttières et la restauration d'un mur intérieur, à l'église",122,"PINVILLE Martine",16,"Député",2011,"Martine","Pinville","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330981.asp","http://www.nosdeputes.fr/martine-pinville","http://www.nosdeputes.fr/martine-pinville/xml"
"SAINT-AGNAN",89,734,"L'installation d'une réserve incendie à la salle polyvalente et l'acquisition de mobilier et de matériel",122,"FORT Marie-Louise",89,"Député",2010,"Marie-Louise","Fort","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336576.asp","http://www.nosdeputes.fr/marie-louise-fort","http://www.nosdeputes.fr/marie-louise-fort/xml"
"SAINT-AGNAN-EN-VERCORS",26,8000,"La réfection des façades des bâtiments communaux",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"SAINT-AGNAN-EN-VERCORS",26,8482,"La restauration extérieure de l'église",122,"MARITON Hervé",26,"Député",2011,"Hervé","Mariton","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2083.asp","http://www.nosdeputes.fr/herve-mariton","http://www.nosdeputes.fr/herve-mariton/xml"
"SAINT-AGNIN-SUR-BION",38,16000,"La rénovation extérieure du foyer communal",122,"COLOMBIER Georges",38,"Député",2012,"Georges","Colombier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/909.asp","http://2007-2012.nosdeputes.fr/georges-colombier","http://2007-2012.nosdeputes.fr/georges-colombier/xml"
"SAINT-AIGNAN-DE-CRAMESNIL 14 - Calvados","",2500,"L'aménagement d'une salle socio-culturelle dans le manoir",122,"COUSIN Jean-Yves",14,"Député",2012,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"SAINT-AIGNAN-DE-CRAMESNIL 14 - Calvados","",5530,"L'extension et la mise aux normes du vestiaire du terrain de football",122,"COUSIN Jean-Yves",14,"Député",2011,"Jean-Yves","Cousin","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267182.asp","http://2007-2012.nosdeputes.fr/jean-yves-cousin","http://2007-2012.nosdeputes.fr/jean-yves-cousin/xml"
"SAINT-ALBAN-EN-MONTAGNE 07 - Ardèche","",7000,"La restauration de l'église",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"SAINT-ALBAN-LES-EAUX",42,5000,"L'aménagement de la partie basse du Chemin du Ferrat",122,"NICOLIN Yves",42,"Député",2012,"Yves","Nicolin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2277.asp","http://www.nosdeputes.fr/yves-nicolin","http://www.nosdeputes.fr/yves-nicolin/xml"
"SAINT-AMAND",50,2000,"La construction d'une mairie à la Chapelle du Fest",122,"GOSSELIN Philippe",50,"Député",2011,"Philippe","Gosselin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266797.asp","http://www.nosdeputes.fr/philippe-gosselin","http://www.nosdeputes.fr/philippe-gosselin/xml"
"SAINT-AMAND-LES-EAUX",59,4000,"La réalisation d'une mosaïque d'art au futur centre aquatique",122,"BOCQUET Alain",59,"Député",2013,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"SAINT-AMAND-LES-EAUX",59,8282,"L'aménagement de la résidence Albert Lambert",122,"BOCQUET Alain",59,"Député",2010,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"SAINT-AMAND-LES-EAUX",59,13000,"La rénovation et l'extension de l'Historial",122,"BOCQUET Alain",59,"Député",2009,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"SAINT-AMAND-LES-EAUX",59,20213,"La réhabilitation de l'ancienne école du Moulin Blanc en école de danse",122,"BOCQUET Alain",59,"Député",2012,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"SAINT-AMAND-LES-EAUX",59,22000,"L'aménagement d'une tribune et de locaux sportifs au stade municipal",122,"BOCQUET Alain",59,"Député",2008,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"SAINT-AMAND-LES-EAUX",59,27500,"L'aménagement de la chaussée et des trottoirs, rue du Chêne Crupeau (1ère phase)",122,"BOCQUET Alain",59,"Député",2011,"Alain","Bocquet","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/551.asp","http://www.nosdeputes.fr/alain-bocquet","http://www.nosdeputes.fr/alain-bocquet/xml"
"SAINT-AMANS",48,5196,"La mise en conformité des captages d'eau",122,"SAINT-LEGER Francis",48,"Député",2010,"Francis","Saint-Léger","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267003.asp","http://2007-2012.nosdeputes.fr/francis-saint-leger","http://2007-2012.nosdeputes.fr/francis-saint-leger/xml"
"SAINT-AMANT-DE-BONNIEURE 16 - Charente","",4000,"Des travaux de voirie sur les voies communales n° 4 et 112 et dans le village de la Poterie",122,"LAMBERT Jérôme",16,"Député",2012,"Jérôme","Lambert","H","RRDP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1809.asp","http://www.nosdeputes.fr/jerome-lambert","http://www.nosdeputes.fr/jerome-lambert/xml"
"SAINT-AMANT-ROCHE-SAVINE 63 - Puy-de-Dôme","",8653,"L'aménagement du centre-bourg (programme 2012)",122,"CHASSAIGNE André",63,"Député",2012,"André","Chassaigne","H","GDR","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267306.asp","http://www.nosdeputes.fr/andre-chassaigne","http://www.nosdeputes.fr/andre-chassaigne/xml"
"SAINT-AMANT-TALLENDE",63,1638,"L'acquisition de tableaux numériques pour l'école élémentaire",122,"GISCARD d'ESTAING Louis",63,"Député",2012,"Louis","Giscard d'Estaing","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267069.asp","http://2007-2012.nosdeputes.fr/louis-giscard-d-estaing","http://2007-2012.nosdeputes.fr/louis-giscard-d-estaing/xml"
"SAINT-ANDEOL",38,32000,"L'extension du centre ""Le Tétras Lyre""",122,"MIGAUD Didier",38,"Député",2010,"Didier","Migaud","H","SRC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2189.asp","http://2007-2012.nosdeputes.fr/didier-migaud","http://2007-2012.nosdeputes.fr/didier-migaud/xml"
"SAINT-ANDIOL",13,7827,"L'acquisition et la pose d'enfeus monoblocs au cimetière communal (1ère tranche)",122,"REYNES Bernard",13,"Député",2012,"Bernard","Reynès","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330788.asp","http://www.nosdeputes.fr/bernard-reynes","http://www.nosdeputes.fr/bernard-reynes/xml"
"SAINT-ANDRE-DE-CORCY",1,18075,"La réhabilitation des locaux des services techniques en école de musique",122,"de la VERPILLIERE Charles",1,"Député",2011,"Charles de","La Verpillière","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1012.asp","http://www.nosdeputes.fr/charles-de-la-verpilliere","http://www.nosdeputes.fr/charles-de-la-verpilliere/xml"
"SAINT-ANDRE-DE-LA-ROCHE",6,500,"La pose d'un revêtement synthétique et la réhabilitation des vestiaires, au stade Jules Goti,",122,"SALLES Rudy",6,"Député",2011,"Rudy","Salles","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2667.asp","http://www.nosdeputes.fr/rudy-salles","http://www.nosdeputes.fr/rudy-salles/xml"
"SAINT-ANDRE-DE-LA-ROCHE",6,758,"L'aménagement du centre culturel",122,"SALLES Rudy",6,"Député",2003,"Rudy","Salles","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2667.asp","http://www.nosdeputes.fr/rudy-salles","http://www.nosdeputes.fr/rudy-salles/xml"
"SAINT-ANDRE-DE- ROQUEPERTUIS",30,1305,"L'aménagement d'une zone plurifonctionnelle",122,"ROUBAUD Jean-Marc",30,"Député",2009,"Jean-Marc","Roubaud","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267650.asp","http://2007-2012.nosdeputes.fr/jean-marc-roubaud","http://2007-2012.nosdeputes.fr/jean-marc-roubaud/xml"
"SAINT-ANDRE-DE-SANGONIS",34,13200,"La réhabilitation extérieure et intérieure de l'église",122,"LECOU Robert",34,"Député",2011,"Robert","Lecou","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267862.asp","http://2007-2012.nosdeputes.fr/robert-lecou","http://2007-2012.nosdeputes.fr/robert-lecou/xml"
"SAINT-ANDRE-DES-EAUX",44,9701,"La restauration des vitraux de l'église et l'installation de grillages de protection",122,"PRIOU Christophe",44,"Député",2012,"Christophe","Priou","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267728.asp","http://www.nosdeputes.fr/christophe-priou","http://www.nosdeputes.fr/christophe-priou/xml"
"SAINT-ANDRE-DE-VEZINES",12,1995,"L'aménagement des réseaux d'assainissement et la construction d'une station d'épuration",122,"MARC Alain",12,"Député",2012,"Alain","Marc","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267512.asp","http://www.nosdeputes.fr/alain-marc","http://www.nosdeputes.fr/alain-marc/xml"
"SAINT-ANTOINE",33,5000,"La mise aux normes et l'extension du restaurant scolaire et de la salle des fêtes",122,"PLISSON Philippe",33,"Député",2012,"Philippe","Plisson","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2430.asp","http://www.nosdeputes.fr/philippe-plisson","http://www.nosdeputes.fr/philippe-plisson/xml"
"SAINT-ANTOINE",15,11750,"L'aménagement du réseau d'eau potable",122,"DESCOEUR Vincent",15,"Député",2011,"Vincent","Descoeur","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/330909.asp","http://2007-2012.nosdeputes.fr/vincent-descoeur","http://2007-2012.nosdeputes.fr/vincent-descoeur/xml"
"SAINT-ANTOINE-DE-FICALBA",47,5000,"L'extension de l'école",122,"CAHUZAC Jérôme",47,"Député",2009,"Jérôme","Cahuzac","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/706.asp","http://www.nosdeputes.fr/jerome-cahuzac","http://www.nosdeputes.fr/jerome-cahuzac/xml"
"SAINT-ANTOINE-L'ABBAYE",38,12705,"L'aménagement de logements locatifs sociaux",122,"VALLINI André",38,"Député",2010,"André","Vallini","H","SRC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2870.asp","http://2007-2012.nosdeputes.fr/andre-vallini","http://2007-2012.nosdeputes.fr/andre-vallini/xml"
"SAINT-APOLLINAIRE",21,11718,"La construction d'un Accueil de Loisirs sans Hébergement",122,"DELATTE Rémi",21,"Député",2011,"Rémi","Delatte","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267450.asp","http://www.nosdeputes.fr/remi-delatte","http://www.nosdeputes.fr/remi-delatte/xml"
"SAINT-APPOLINARD",38,1750,"L'aménagement de logements sociaux dans l'ancien presbytère",122,"VALLINI André",38,"Député",2011,"André","Vallini","H","SRC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2870.asp","http://2007-2012.nosdeputes.fr/andre-vallini","http://2007-2012.nosdeputes.fr/andre-vallini/xml"
"SAINT-AREY",38,5605,"La réfection de la toiture de la mairie",122,"BATTISTEL Marie-Noëlle",38,"Député",2011,"Marie-Noëlle","Battistel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342415.asp","http://www.nosdeputes.fr/marie-noelle-battistel","http://www.nosdeputes.fr/marie-noelle-battistel/xml"
"SAINT-AREY",38,6000,"L'enfouissement des réseaux France Télécom et d'éclairage public au hameau du Mas",122,"BATTISTEL Marie-Noëlle",38,"Député",2011,"Marie-Noëlle","Battistel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342415.asp","http://www.nosdeputes.fr/marie-noelle-battistel","http://www.nosdeputes.fr/marie-noelle-battistel/xml"
"SAINT-ARNAC",66,2989,"La réfection du réseau d'eau potable",122,"SIRE Fernand",66,"Député",2012,"Fernand","Siré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344492.asp","http://www.nosdeputes.fr/fernand-sire","http://www.nosdeputes.fr/fernand-sire/xml"
"SAINT-ARNAC",66,2997,"La réfection du cimetière",122,"SIRE Fernand",66,"Député",2012,"Fernand","Siré","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344492.asp","http://www.nosdeputes.fr/fernand-sire","http://www.nosdeputes.fr/fernand-sire/xml"
"SAINT-ARNOULT",60,25900,"L'extension et la rénovation de la salle des fêtes",122,"MANCEL Jean-François",60,"Député",2010,"Jean-François","Mancel","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2048.asp","http://www.nosdeputes.fr/jean-francois-mancel","http://www.nosdeputes.fr/jean-francois-mancel/xml"
"SAINT-ARNOULT-DES-BOIS",28,3000,"L'acquisition de matériel informatique pour une salle de classe",122,"de LA RAUDIERE Laure",28,"Député",2011,"Laure de","La Raudière","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331567.asp","http://www.nosdeputes.fr/laure-de-la-raudiere","http://www.nosdeputes.fr/laure-de-la-raudiere/xml"
"SAINT-ASTIER",47,2903,"La construction d'un local technique et l'aménagement des abords",122,"DIEFENBACHER Michel",47,"Député",2011,"Michel","Diefenbacher","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267297.asp","http://2007-2012.nosdeputes.fr/michel-diefenbacher","http://2007-2012.nosdeputes.fr/michel-diefenbacher/xml"
"SAINT-AUBIN",40,3339,"L'extension de la salle des fêtes",122,"EMMANUELLI Henri",40,"Député",2010,"Henri","Emmanuelli","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1252.asp","http://www.nosdeputes.fr/henri-emmanuelli","http://www.nosdeputes.fr/henri-emmanuelli/xml"
"SAINT-AUBIN",10,5000,"La mise en place de feux tricolores et le réaménagement de passages piétons (RD 442)",122,"BAROIN François",10,"Député",2010,"François","Baroin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/369.asp","http://www.nosdeputes.fr/francois-baroin","http://www.nosdeputes.fr/francois-baroin/xml"
"SAINT-AUBIN",91,12000,"L'aménagement d'un espace de convivialité intergénérationnel dans la ferme de la Commanderie",122,"LASBORDES Pierre",91,"Député",2009,"Pierre","Lasbordes","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1835.asp","http://2007-2012.nosdeputes.fr/pierre-lasbordes","http://2007-2012.nosdeputes.fr/pierre-lasbordes/xml"
"SAINT-AUBIN",40,20000,"L'aménagement et la sécurisation du bourg (programme 2012)",122,"EMMANUELLI Henri",40,"Député",2012,"Henri","Emmanuelli","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1252.asp","http://www.nosdeputes.fr/henri-emmanuelli","http://www.nosdeputes.fr/henri-emmanuelli/xml"
"SAINT-AUBIN-DE-LUIGNE",49,4300,"La restauration de la couverture de l'église",122,"GOUA Marc",49,"Député",2011,"Marc","Goua","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333043.asp","http://www.nosdeputes.fr/marc-goua","http://www.nosdeputes.fr/marc-goua/xml"
"SAINT-AUBIN-DES-BOIS",28,7909,"La réfection du clocher de l'église",122,"de LA RAUDIERE Laure",28,"Député",2012,"Laure de","La Raudière","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331567.asp","http://www.nosdeputes.fr/laure-de-la-raudiere","http://www.nosdeputes.fr/laure-de-la-raudiere/xml"
"SAINT-AUBIN-DES-COUDRAIS",72,25000,"L'aménagement d'un local en boulangerie",122,"LE MENER Dominique",72,"Député",2012,"Dominique","Le Mèner","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267317.asp","http://www.nosdeputes.fr/dominique-le-mener","http://www.nosdeputes.fr/dominique-le-mener/xml"
"SAINT-AUBIN-DES-LANDES",35,20000,"Des aménagements de sécurité au hameau des Lacs",122,"MEHAIGNERIE Pierre",35,"Député",2012,"Pierre","Méhaignerie","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2148.asp","http://2007-2012.nosdeputes.fr/pierre-mehaignerie","http://2007-2012.nosdeputes.fr/pierre-mehaignerie/xml"
"SAINT-AUBIN-DU-PAVAIL",35,3000,"L'aménagement des abords de la mairie- médiathèque (tranche ferme)",122,"MEHAIGNERIE Pierre",35,"Député",2012,"Pierre","Méhaignerie","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2148.asp","http://2007-2012.nosdeputes.fr/pierre-mehaignerie","http://2007-2012.nosdeputes.fr/pierre-mehaignerie/xml"
"SAINT-AUBIN-DU-PLAIN",79,372,"L'aménagement de la place de la Mairie, côté cantine",122,"GRELLIER Jean",79,"Député",2013,"Jean","Grellier","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336015.asp","http://www.nosdeputes.fr/jean-grellier","http://www.nosdeputes.fr/jean-grellier/xml"
"SAINT-AUBIN-EPINAY",76,16961,"La requalification du chemin de la Source",122,"GUEGOT Françoise",76,"Député",2010,"Françoise","Guégot","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335567.asp","http://www.nosdeputes.fr/francoise-guegot","http://www.nosdeputes.fr/francoise-guegot/xml"
"SAINT-AUBIN-LE-GUICHARD",27,3000,"La dénomination des rues, la numérotation des habitations et l'élaboration d'un plan de la commune",122,"MORIN Hervé",27,"Député",2012,"Hervé","Morin","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2236.asp","http://www.nosdeputes.fr/herve-morin","http://www.nosdeputes.fr/herve-morin/xml"
"SAINT-AUBIN-LES-ELBEUF",76,38073,"La restructuration et l'extension du centre social secondaire",122,"FABIUS Laurent",76,"Député",2009,"Laurent","Fabius","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1268.asp","http://www.nosdeputes.fr/laurent-fabius","http://www.nosdeputes.fr/laurent-fabius/xml"
"SAINT-AUBIN-MONTENOY",80,2600,"L'acquisition d'une lame de déneigement, la réfection des gouttières et de la toiture de l'église, la pose d'un tampon en fonte sur un avaloir et le remplacement des volets de la salle des fêtes",122,"BIGNON Jérôme",80,"Député",2011,"Jérôme","Bignon","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/513.asp","http://2007-2012.nosdeputes.fr/jerome-bignon","http://2007-2012.nosdeputes.fr/jerome-bignon/xml"
"SAINT-AUBIN-RIVIERE",80,750,"La réfection du monument aux morts",122,"BIGNON Jérôme",80,"Député",2011,"Jérôme","Bignon","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/513.asp","http://2007-2012.nosdeputes.fr/jerome-bignon","http://2007-2012.nosdeputes.fr/jerome-bignon/xml"
"SAINT-AUBIN-SUR-YONNE",89,1029,"L'aménagement du cimetière (3ème phase)",122,"FORT Marie-Louise",89,"Député",2012,"Marie-Louise","Fort","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336576.asp","http://www.nosdeputes.fr/marie-louise-fort","http://www.nosdeputes.fr/marie-louise-fort/xml"
"SAINT-AUBIN-SUR-YONNE",89,5000,"L'aménagement et la mise en accessibilité de la mairie",122,"FORT Marie-Louise",89,"Député",2011,"Marie-Louise","Fort","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336576.asp","http://www.nosdeputes.fr/marie-louise-fort","http://www.nosdeputes.fr/marie-louise-fort/xml"
"SAINT-AULAYE",24,2000,"L'aménagement des vestiaires et l'installation d'un mur d'escalade au gymnase",122,"LANGLADE Colette",24,"Député",2010,"Colette","Langlade","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/341339.asp","http://www.nosdeputes.fr/colette-langlade","http://www.nosdeputes.fr/colette-langlade/xml"
"SAINT-AVIT",63,1500,"L'isolation extérieure du foyer Abbé Louis Perrier",122,"PIRES BEAUNE Christine",63,"Député",2013,"Christine","Pires Beaune","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608172.asp","http://www.nosdeputes.fr/christine-pires-beaune","http://www.nosdeputes.fr/christine-pires-beaune/xml"
"SAINT-AVIT",41,2637,"La réfection de la porte d'entrée de l'église Notre- Dame",122,"LEROY Maurice",41,"Député",2011,"Maurice","Leroy","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1960.asp","http://www.nosdeputes.fr/maurice-leroy","http://www.nosdeputes.fr/maurice-leroy/xml"
"SAINT-AVIT-LES-GUESPIERES",28,1605,"La mise en conformité de la cuisine, du local congélateur et du réfectoire de la cantine scolaire",122,"VIGIER Philippe",28,"Député",2012,"Philippe","Vigier","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331582.asp","http://www.nosdeputes.fr/philippe-vigier","http://www.nosdeputes.fr/philippe-vigier/xml"
